date,fear_greed_index,momentum,strength,breadth,put_call,volatility,credit_spread,safe_haven
2005-09-27,37.93,37.63,38.64,21.77,40.97,40.97,18.47,67.08
2005-09-28,41.12,38.33,40.95,33.67,44.46,44.46,16.34,69.67
2005-09-29,43.78,47.2,39.65,19.78,52.83,52.83,16.57,77.56
2005-09-30,47.09,47.83,44.31,30.64,59.5,59.5,12.24,75.59
2005-10-03,48.94,45.71,57.24,47.44,49.93,49.93,10.29,82.04
2005-10-04,40.04,35.02,55.69,46.15,36.63,36.63,10.65,59.52
2005-10-05,23.45,19.52,41.41,28.58,12.57,12.57,11.01,38.51
2005-10-06,21.81,15.47,35.74,29.45,7.25,7.25,15.85,41.68
2005-10-07,23.91,19.33,36.39,24.8,16.22,16.22,16.13,38.29
2005-10-10,13.11,12.16,25.47,6.58,0.69,0.69,16.4,29.8
2005-10-11,11.71,10.19,14.01,0.0,1.35,1.35,16.67,38.41
2005-10-12,9.11,4.19,6.53,0.0,0.0,0.0,12.51,40.52
2005-10-13,8.87,3.52,10.31,1.04,0.0,0.0,10.65,36.58
2005-10-14,15.89,11.63,12.64,3.08,20.96,20.96,8.84,33.11
2005-10-17,20.69,14.4,11.66,15.97,25.46,25.46,11.43,40.44
2005-10-18,16.39,4.52,12.05,18.4,15.11,15.11,9.62,39.93
2005-10-19,29.88,18.91,4.65,21.58,47.04,47.04,7.86,62.04
2005-10-20,16.51,4.16,16.41,31.47,4.18,4.18,8.29,46.86
2005-10-21,15.53,5.6,18.86,25.83,5.75,5.75,10.85,36.09
2005-10-24,27.3,21.58,22.69,28.78,29.77,29.77,9.09,49.38
2005-10-25,27.0,18.98,16.98,20.87,34.04,34.04,9.5,54.56
2005-10-26,25.9,14.73,13.86,15.63,33.42,33.42,9.9,60.36
2005-10-27,13.35,4.81,5.26,9.38,10.87,10.87,10.29,41.95
2005-10-28,25.75,20.68,9.7,8.49,40.41,40.41,10.67,49.85
2005-10-31,26.38,27.59,33.25,16.83,23.38,23.38,11.05,49.2
2005-11-01,25.5,24.08,19.65,5.58,31.63,31.63,9.35,56.6
2005-11-02,41.38,33.64,28.66,27.05,54.31,54.31,11.81,79.85
2005-11-03,45.02,37.69,22.82,27.18,61.86,61.86,16.28,87.42
2005-11-04,46.02,37.64,29.2,32.41,58.89,58.89,16.57,88.52
2005-11-07,49.77,39.59,34.13,47.97,59.86,59.86,14.79,92.22
2005-11-08,46.4,35.9,21.88,48.46,60.07,60.07,15.08,83.36
2005-11-09,49.93,37.27,21.98,56.65,64.49,64.49,15.38,89.24
2005-11-10,55.2,45.37,25.23,56.37,79.18,79.18,15.68,85.38
2005-11-11,54.8,48.19,21.79,50.99,83.09,83.09,15.97,80.45
2005-11-14,52.47,47.24,21.71,52.19,73.49,73.49,16.27,82.94
2005-11-15,50.43,43.2,17.92,48.59,72.42,72.42,14.52,83.94
2005-11-16,49.56,44.89,19.59,58.19,71.82,71.82,12.81,67.81
2005-11-17,59.65,54.34,30.71,57.3,87.97,87.97,13.15,86.13
2005-11-18,60.39,58.63,25.31,49.88,89.61,89.61,11.48,98.24
2005-11-21,60.58,63.79,28.6,49.2,94.06,94.06,11.84,82.52
2005-11-22,62.89,68.79,29.65,56.69,96.91,96.91,10.2,81.12
2005-11-23,60.82,72.11,22.3,53.83,90.25,90.25,12.57,84.47
2005-11-25,63.84,73.9,22.0,64.23,90.91,90.91,10.93,93.99
2005-11-28,52.78,64.54,16.71,54.81,75.22,75.22,11.3,71.7
2005-11-29,54.0,64.26,32.7,44.1,74.26,74.26,13.63,74.79
2005-11-30,55.87,57.31,36.16,62.3,71.28,71.28,19.87,72.92
2005-12-01,65.65,69.94,55.34,69.98,83.87,83.87,24.07,72.48
2005-12-02,65.77,70.0,54.39,75.81,86.81,86.81,22.3,64.29
2005-12-05,59.53,67.13,46.67,62.57,76.64,76.64,22.52,64.52
2005-12-06,57.32,68.15,43.77,55.08,77.37,77.37,20.77,58.75
2005-12-07,57.14,62.4,46.15,70.27,66.33,66.33,21.0,67.48
2005-12-08,56.23,60.86,52.02,75.31,65.72,65.72,21.24,52.77
2005-12-09,61.85,63.69,58.76,77.5,74.08,74.08,21.47,63.37
2005-12-12,64.22,64.47,61.5,83.39,77.52,77.52,21.69,63.45
2005-12-13,64.05,70.51,53.12,77.06,82.94,82.94,21.92,59.86
2005-12-14,68.93,75.12,53.61,81.84,92.35,92.35,24.11,63.11
2005-12-15,67.69,73.4,52.58,79.26,87.07,87.07,24.31,70.15
2005-12-16,66.71,69.95,61.77,75.16,86.65,86.65,26.48,60.33
2005-12-19,56.15,63.13,41.71,64.6,74.15,74.15,26.67,48.63
2005-12-20,55.65,62.71,39.95,60.06,76.13,76.13,26.85,47.74
2005-12-21,60.12,65.42,51.7,68.07,81.18,81.18,25.06,48.21
2005-12-22,62.36,70.13,50.44,73.87,88.35,88.35,25.25,40.15
2005-12-23,62.1,70.43,52.57,75.5,86.78,86.78,25.45,37.21
2005-12-27,54.31,58.9,55.02,81.71,63.36,63.36,23.66,34.19
2005-12-28,54.52,60.28,60.84,72.02,66.19,66.19,25.84,30.25
2005-12-29,52.29,56.5,62.24,70.03,60.43,60.43,26.03,30.36
2005-12-30,43.72,50.4,57.06,49.96,51.84,51.84,26.22,18.74
2006-01-03,52.13,70.44,54.39,49.06,66.5,66.5,26.4,31.6
2006-01-04,52.97,74.59,58.6,58.61,60.74,60.74,26.58,30.94
2006-01-05,53.68,74.16,54.79,58.32,60.56,60.56,28.76,38.57
2006-01-06,59.28,85.62,61.4,61.49,64.87,64.87,28.93,47.76
2006-01-09,64.19,89.69,81.05,71.31,61.27,61.27,29.1,55.66
2006-01-10,62.07,88.65,76.12,62.28,64.37,64.37,25.22,53.44
2006-01-11,60.3,92.39,70.04,55.69,61.7,61.7,25.41,55.15
2006-01-12,53.98,83.8,59.07,54.38,55.43,55.43,25.59,44.12
2006-01-13,56.0,84.66,67.25,60.04,53.55,53.55,27.81,45.16
2006-01-17,47.57,79.55,55.92,52.62,40.29,40.29,25.93,38.34
2006-01-18,47.96,74.38,69.83,55.65,33.72,33.72,28.16,40.26
2006-01-19,58.83,80.93,88.29,86.08,38.34,38.34,28.33,51.51
2006-01-20,45.09,57.33,98.13,94.53,0.0,0.0,30.57,35.08
2006-01-23,43.47,59.35,91.88,81.64,3.69,3.69,30.73,33.3
2006-01-24,52.11,62.04,100.0,99.76,15.39,15.39,30.89,41.31
2006-01-25,55.45,59.63,100.0,95.24,23.93,23.93,33.14,52.25
2006-01-26,62.85,68.44,100.0,99.2,32.55,32.55,33.29,73.95
2006-01-27,64.23,77.72,95.5,82.7,40.72,40.72,35.55,76.66
2006-01-30,64.03,78.61,99.36,86.11,33.15,33.15,35.71,82.1
2006-01-31,61.21,73.23,100.0,93.83,23.35,23.35,35.86,78.85
2006-02-01,60.71,75.27,89.9,85.43,34.66,34.66,36.01,69.02
2006-02-02,56.03,63.62,100.0,90.99,19.94,19.94,38.3,59.41
2006-02-03,51.53,56.66,87.68,83.78,25.88,25.88,32.0,48.87
2006-02-06,52.26,57.45,97.67,88.05,25.61,25.61,32.15,39.26
2006-02-07,45.68,47.23,97.17,74.48,17.11,17.11,32.29,34.34
2006-02-08,48.4,57.9,83.57,67.44,31.55,31.55,30.24,36.52
2006-02-09,46.12,55.89,83.09,71.58,27.07,27.07,30.37,27.73
2006-02-10,49.96,58.89,76.16,73.94,32.02,32.02,32.73,43.97
2006-02-13,45.13,54.65,69.72,63.04,24.25,24.25,35.11,44.9
2006-02-14,54.43,67.05,63.14,65.82,44.1,44.1,35.25,61.56
2006-02-15,56.29,71.2,70.18,62.54,43.62,43.62,37.7,65.13
2006-02-16,59.41,80.17,67.68,47.23,58.28,58.28,40.19,64.01
2006-02-17,58.0,77.42,73.77,45.32,49.16,49.16,37.98,73.17
2006-02-21,55.22,72.67,71.34,47.28,42.3,42.3,40.53,70.09
2006-02-22,56.14,81.6,71.7,30.92,51.49,51.49,40.71,65.05
2006-02-23,54.9,75.93,72.51,34.73,51.74,51.74,40.88,56.77
2006-02-24,53.99,76.89,65.65,23.94,59.01,59.01,43.57,49.9
2006-02-27,58.73,80.88,77.63,46.95,56.92,56.92,43.77,48.01
2006-02-28,48.07,66.83,66.56,33.48,44.39,44.39,46.57,34.29
2006-03-01,56.03,76.8,68.36,31.65,58.76,58.76,46.81,51.08
2006-03-02,55.71,74.16,66.34,39.33,55.92,55.92,47.06,51.22
2006-03-03,56.58,71.74,73.22,36.62,51.87,51.87,47.31,63.44
2006-03-06,49.51,62.38,53.51,28.14,38.85,38.85,50.32,74.53
2006-03-07,45.53,59.81,44.64,11.1,40.98,40.98,47.8,73.44
2006-03-08,46.82,62.23,37.37,3.64,47.65,47.65,50.92,78.26
2006-03-09,48.06,55.6,53.37,29.07,42.29,42.29,48.33,65.52
2006-03-10,53.92,64.69,47.73,23.68,56.73,56.73,48.62,79.22
2006-03-13,57.14,67.07,48.76,30.07,64.96,64.96,48.91,75.26
2006-03-14,64.36,80.05,49.84,36.22,75.45,75.45,52.3,81.24
2006-03-15,64.37,84.82,57.3,48.65,64.58,64.58,52.67,78.03
2006-03-16,60.95,86.2,61.81,46.54,53.89,53.89,53.01,71.33
2006-03-17,61.76,87.23,64.76,51.3,51.68,51.68,56.6,69.09
2006-03-20,60.97,84.16,57.5,39.18,57.47,57.47,56.96,74.08
2006-03-21,58.63,75.49,50.67,34.82,60.5,60.5,53.93,74.49
2006-03-22,61.73,82.22,51.92,35.42,67.44,67.44,50.83,76.83
2006-03-23,63.68,77.92,60.22,42.18,68.08,68.08,51.12,78.15
2006-03-24,63.09,78.24,60.68,48.6,67.68,67.68,47.87,70.88
2006-03-27,60.77,75.99,63.04,40.06,62.97,62.97,51.69,68.65
2006-03-28,63.38,66.89,66.98,53.43,60.88,60.88,51.96,82.68
2006-03-29,68.92,75.58,75.28,59.57,71.33,71.33,48.56,80.83
2006-03-30,63.63,72.2,66.63,53.4,60.23,60.23,52.48,80.26
2006-03-31,61.43,66.18,63.37,44.14,63.04,63.04,56.44,73.76
2006-04-03,62.77,68.36,61.95,60.81,58.79,58.79,56.73,73.95
2006-04-04,67.35,75.46,57.69,65.23,65.3,65.3,60.9,81.55
2006-04-05,69.88,79.84,59.26,73.69,64.67,64.67,65.27,81.79
2006-04-06,67.97,76.2,63.39,63.21,58.51,58.51,66.02,89.95
2006-04-07,62.62,61.93,66.23,70.82,44.12,44.12,70.89,80.25
2006-04-10,60.21,62.03,57.79,62.05,45.49,45.49,71.59,77.02
2006-04-11,49.44,51.25,45.36,49.08,31.52,31.52,72.33,65.05
2006-04-12,50.09,51.77,47.26,44.07,35.7,35.7,73.12,63.03
2006-04-13,56.17,51.68,58.57,50.36,42.3,42.3,73.73,74.25
2006-04-17,49.91,46.84,48.64,38.18,37.93,37.93,74.23,65.62
2006-04-18,65.25,67.82,58.41,53.62,58.71,58.71,79.42,80.08
2006-04-19,70.85,69.28,67.35,68.51,59.44,59.44,84.73,87.23
2006-04-20,67.39,69.82,60.45,60.73,52.51,52.51,90.14,85.59
2006-04-21,62.0,68.34,50.12,43.06,52.89,52.89,86.34,80.36
2006-04-24,61.88,63.77,53.61,45.31,49.15,49.15,92.13,80.03
2006-04-25,60.79,55.96,53.45,42.45,48.62,48.62,93.25,83.2
2006-04-26,63.71,58.75,61.67,45.97,47.69,47.69,99.54,84.64
2006-04-27,56.3,62.2,43.48,20.55,45.86,45.86,100.0,76.13
2006-04-28,55.24,61.85,33.43,18.91,50.22,50.22,100.0,72.07
2006-05-01,53.15,54.65,44.6,31.37,31.77,31.77,100.0,77.9
2006-05-02,55.69,62.53,37.49,25.57,42.53,42.53,100.0,79.16
2006-05-03,55.49,55.58,43.05,34.05,42.31,42.31,100.0,71.17
2006-05-04,57.77,59.24,47.21,35.6,44.88,44.88,100.0,72.58
2006-05-05,61.82,73.66,52.88,35.6,49.52,49.52,100.0,71.59
2006-05-08,61.52,71.24,63.08,40.97,42.17,42.17,100.0,71.0
2006-05-09,59.98,70.65,51.89,39.71,42.55,42.55,100.0,72.53
2006-05-10,63.06,66.83,50.63,51.75,46.42,46.42,100.0,79.39
2006-05-11,50.28,45.79,37.51,37.88,32.72,32.72,100.0,65.32
2006-05-12,36.64,27.26,43.08,30.23,0.3,0.3,100.0,55.31
2006-05-15,40.57,30.05,34.4,33.27,13.19,13.19,100.0,59.87
2006-05-16,32.65,26.11,18.45,10.54,17.82,17.82,100.0,37.81
2006-05-17,24.0,0.0,33.4,13.37,0.0,0.0,100.0,21.2
2006-05-18,19.37,0.0,26.98,15.22,0.0,0.0,91.39,1.99
2006-05-19,20.97,0.0,24.12,22.83,0.0,0.0,91.0,8.83
2006-05-22,22.07,0.0,30.3,24.04,0.0,0.0,90.59,9.55
2006-05-23,22.73,0.0,38.48,30.01,0.0,0.0,90.23,0.41
2006-05-24,14.52,0.0,12.72,3.82,0.0,0.0,85.07,0.0
2006-05-25,18.75,4.37,4.7,14.69,4.08,4.08,89.56,9.78
2006-05-26,29.18,13.01,12.59,29.34,24.63,24.63,84.5,15.58
2006-05-30,17.11,0.0,14.68,20.78,0.0,0.0,84.26,0.07
2006-05-31,21.33,2.11,21.87,31.84,0.0,0.0,84.05,9.42
2006-06-01,34.42,19.92,31.75,33.78,27.17,27.17,83.81,17.33
2006-06-02,31.58,22.72,26.42,26.46,31.33,31.33,78.92,3.92
2006-06-05,15.71,0.0,16.1,15.04,0.0,0.0,78.8,0.0
2006-06-06,11.25,0.0,0.0,0.0,0.0,0.0,78.73,0.0
2006-06-07,12.04,0.0,5.95,9.05,0.0,0.0,69.25,0.0
2006-06-08,12.45,0.0,4.38,8.92,0.0,0.0,73.88,0.0
2006-06-09,15.43,0.0,19.63,28.69,0.0,0.0,59.71,0.0
2006-06-12,11.43,0.0,0.0,6.3,0.0,0.0,73.72,0.0
2006-06-13,12.43,0.0,0.0,13.38,0.0,0.0,73.6,0.0
2006-06-14,9.29,0.0,0.0,14.9,0.0,0.0,50.11,0.0
2006-06-15,22.71,0.0,1.55,17.61,35.78,35.78,50.11,18.15
2006-06-16,20.23,0.0,0.0,15.19,21.77,21.77,50.09,32.77
2006-06-19,19.27,0.0,0.0,20.04,17.06,17.06,54.77,25.98
2006-06-20,21.78,0.0,0.0,2.57,31.63,31.63,54.75,31.9
2006-06-21,27.24,0.0,2.71,13.13,46.13,46.13,40.68,41.9
2006-06-22,26.95,0.0,0.0,25.62,42.82,42.82,36.01,41.4
2006-06-23,29.08,0.0,8.25,41.22,43.59,43.59,36.05,30.83
2006-06-26,28.42,0.0,4.12,32.57,47.58,47.58,36.08,31.0
2006-06-27,24.25,0.0,0.0,27.1,39.66,39.66,31.41,31.89
2006-06-28,24.12,0.0,0.0,7.62,47.82,47.82,36.1,29.46
2006-06-29,38.99,19.72,3.13,17.42,79.65,79.65,36.17,37.2
2006-06-30,39.34,17.26,0.0,17.51,79.28,79.28,45.56,36.51
2006-07-03,47.61,26.35,11.61,33.99,79.89,79.89,45.58,55.97
2006-07-05,41.76,18.13,0.0,31.79,67.97,67.97,45.59,60.86
2006-07-06,42.6,21.12,0.0,15.91,73.94,73.94,50.26,63.04
2006-07-07,39.14,13.71,0.0,19.86,70.74,70.74,45.59,53.32
2006-07-10,38.37,15.83,0.0,0.0,70.65,70.65,50.3,61.19
2006-07-11,45.17,20.76,0.0,16.6,80.74,80.74,45.57,71.76
2006-07-12,40.31,9.01,0.0,23.05,66.17,66.17,45.55,72.2
2006-07-13,26.88,0.0,0.0,33.24,31.0,31.0,45.55,47.38
2006-07-14,17.17,0.0,0.0,1.38,29.83,29.83,36.24,22.91
2006-07-17,17.15,0.0,0.0,11.31,25.27,25.27,36.3,21.92
2006-07-18,20.82,0.0,0.0,0.0,36.75,36.75,36.37,35.87
2006-07-19,32.98,14.49,0.0,15.57,61.46,61.46,36.45,41.46
2006-07-20,24.87,5.88,0.0,0.0,55.35,55.35,31.88,25.62
2006-07-21,20.16,0.0,0.0,0.0,43.84,43.84,31.96,21.48
2006-07-24,32.63,16.94,0.0,0.0,70.54,70.54,36.67,33.74
2006-07-25,36.36,23.86,0.0,0.0,72.06,72.06,50.72,35.79
2006-07-26,38.23,23.7,0.0,0.0,74.7,74.7,50.78,43.75
2006-07-27,35.98,19.7,0.0,0.0,71.62,71.62,55.49,33.46
2006-07-28,39.02,32.84,0.0,0.0,77.78,77.78,60.19,24.58
2006-07-31,37.82,31.41,0.0,0.0,70.63,70.63,60.21,31.83
2006-08-01,34.6,26.83,0.0,0.0,69.03,69.03,55.6,21.74
2006-08-02,38.1,32.42,0.0,0.0,75.9,75.9,60.35,22.16
2006-08-03,38.37,34.88,0.0,3.63,73.74,73.74,55.72,26.85
2006-08-04,38.72,34.14,0.0,0.45,74.29,74.29,55.78,32.11
2006-08-07,37.36,31.1,0.0,11.75,64.47,64.47,60.53,29.18
2006-08-08,35.47,27.58,0.0,7.86,64.54,64.54,55.89,27.89
2006-08-09,34.74,23.1,0.0,0.0,64.07,64.07,55.93,36.0
2006-08-10,41.31,28.18,0.0,2.65,71.6,71.6,60.67,54.49
2006-08-11,42.33,24.08,0.0,10.76,73.15,73.15,55.99,59.16
2006-08-14,43.04,25.56,0.0,13.82,73.4,73.4,51.31,63.76
2006-08-15,50.45,40.27,0.0,43.15,81.7,81.7,46.66,59.65
2006-08-16,53.29,48.57,0.0,41.88,91.44,91.44,46.73,53.01
2006-08-17,57.54,50.25,0.42,57.7,91.91,91.91,46.81,63.77
2006-08-18,60.02,54.19,0.0,56.71,96.84,96.84,46.88,68.69
2006-08-21,54.29,50.15,0.0,56.04,89.07,89.07,46.95,48.76
2006-08-22,52.79,51.2,0.0,54.53,87.5,87.5,47.03,41.77
2006-08-23,47.54,46.28,0.0,37.54,82.79,82.79,42.37,40.96
2006-08-24,49.54,48.85,0.0,50.43,80.84,80.84,42.46,43.35
2006-08-25,47.62,47.93,0.0,49.41,80.92,80.92,37.82,36.33
2006-08-28,49.75,53.46,0.0,47.94,81.19,81.19,42.68,41.83
2006-08-29,51.64,55.44,0.96,63.89,78.73,78.73,38.03,45.73
2006-08-30,52.56,56.19,3.79,70.31,78.32,78.32,38.14,42.89
2006-08-31,51.52,54.72,8.3,68.46,76.45,76.45,38.23,38.02
2006-09-01,53.46,60.52,4.63,63.93,79.53,79.53,38.31,47.79
2006-09-05,53.42,62.13,4.46,65.34,70.86,70.86,43.07,57.17
2006-09-06,44.72,51.06,0.0,58.13,57.35,57.35,38.33,50.79
2006-09-07,44.36,45.81,0.0,70.23,55.09,55.09,38.37,45.95
2006-09-08,47.93,49.9,7.87,70.28,62.92,62.92,38.42,43.19
2006-09-11,50.85,50.51,9.15,79.37,64.87,64.87,43.19,44.03
2006-09-12,59.21,61.9,17.72,86.47,77.17,77.17,47.96,46.06
2006-09-13,60.73,66.1,19.61,76.41,85.29,85.29,47.98,44.46
2006-09-14,55.82,64.5,14.74,58.67,80.17,80.17,48.0,44.48
2006-09-15,56.11,67.23,18.38,59.14,77.13,77.13,48.02,45.71
2006-09-18,57.5,68.35,14.68,66.55,76.36,76.36,52.79,47.42
2006-09-19,55.47,65.26,16.41,69.75,73.45,73.45,48.08,41.91
2006-09-20,57.96,71.37,15.95,65.54,79.88,79.88,48.13,44.98
2006-09-21,51.9,65.13,10.91,68.86,69.06,69.06,43.43,36.84
2006-09-22,50.08,62.23,12.8,74.32,63.77,63.77,43.47,30.2
2006-09-25,54.64,71.65,17.12,80.54,68.01,68.01,43.51,33.65
2006-09-26,55.39,79.61,13.59,68.5,73.51,73.51,38.81,40.17
2006-09-27,52.79,79.35,11.8,54.13,71.46,71.46,38.87,42.43
2006-09-28,52.75,80.74,14.83,54.97,68.8,68.8,34.19,46.92
2006-09-29,48.41,77.8,8.77,39.72,64.59,64.59,34.26,49.19
2006-10-02,46.76,73.74,14.23,53.15,56.12,56.12,34.28,39.68
2006-10-03,44.25,75.77,5.01,39.66,59.57,59.57,34.28,35.92
2006-10-04,51.63,88.47,9.39,54.73,63.56,63.56,34.28,47.39
2006-10-05,55.87,90.17,16.88,65.92,61.31,61.31,34.28,61.23
2006-10-06,54.09,86.49,13.27,47.97,65.71,65.71,34.33,65.12
2006-10-09,53.79,86.6,16.03,50.52,63.43,63.43,34.38,62.17
2006-10-10,53.98,88.07,18.52,41.94,64.54,64.54,34.42,65.87
2006-10-11,51.48,84.54,18.76,39.67,62.28,62.28,29.77,63.08
2006-10-12,58.27,94.13,21.51,51.25,68.29,68.29,34.5,69.94
2006-10-13,58.87,95.59,20.74,44.85,71.76,71.76,34.47,72.89
2006-10-16,60.19,97.48,25.37,57.87,66.33,66.33,39.13,68.78
2006-10-17,57.41,92.66,25.07,55.05,56.78,56.78,39.08,76.48
2006-10-18,56.81,93.34,21.33,50.18,60.94,60.94,39.01,71.96
2006-10-19,61.14,93.43,20.67,57.15,65.78,65.78,38.9,86.31
2006-10-20,59.28,93.93,11.46,40.04,68.39,68.39,38.8,93.94
2006-10-23,62.81,99.71,17.22,42.51,61.22,61.22,57.78,100.0
2006-10-24,64.09,98.97,16.59,47.03,64.4,64.4,67.2,90.0
2006-10-25,63.1,100.0,14.12,46.11,65.28,65.28,67.04,83.85
2006-10-26,63.09,100.0,16.84,45.87,66.09,66.09,66.89,79.81
2006-10-27,61.98,95.8,16.85,55.7,62.2,62.2,71.53,69.6
2006-10-30,62.27,95.31,24.47,59.44,56.36,56.36,71.36,72.63
2006-10-31,63.21,94.41,24.41,74.41,57.37,57.37,71.18,63.33
2006-11-01,55.83,85.94,20.73,61.98,51.28,51.28,71.02,48.55
2006-11-02,53.48,84.99,22.1,52.53,52.29,52.29,66.01,44.13
2006-11-03,55.83,82.12,20.3,55.67,55.66,55.66,75.54,45.84
2006-11-06,57.09,93.2,17.91,47.85,55.35,55.35,75.34,54.6
2006-11-07,54.88,94.55,16.41,41.56,56.05,56.05,75.14,44.38
2006-11-08,57.06,95.61,19.33,45.66,60.5,60.5,74.94,42.91
2006-11-09,53.45,89.11,21.45,44.56,56.44,56.44,74.74,31.38
2006-11-10,54.38,90.09,28.07,55.82,59.25,59.25,64.86,23.3
2006-11-13,54.58,91.58,30.23,51.91,58.01,58.01,64.71,27.58
2006-11-14,56.05,96.75,27.94,48.97,62.69,62.69,59.69,33.62
2006-11-15,60.73,97.83,34.27,64.54,64.56,64.56,59.55,39.8
2006-11-16,61.16,98.7,32.3,62.64,65.78,65.78,59.4,43.53
2006-11-17,62.03,98.29,30.74,74.95,66.65,66.65,59.25,37.67
2006-11-20,57.79,96.43,27.12,60.52,67.11,67.11,59.09,27.13
2006-11-21,61.63,96.81,37.21,76.67,67.72,67.72,58.93,26.35
2006-11-22,62.0,97.9,37.45,80.99,63.94,63.94,58.76,31.04
2006-11-24,59.32,93.11,42.26,83.59,54.9,54.9,58.6,27.87
2006-11-27,47.26,79.1,36.37,74.87,31.4,31.4,53.29,24.42
2006-11-28,47.51,81.64,30.85,55.57,41.78,41.78,53.1,27.86
2006-11-29,54.17,89.52,30.08,54.72,53.52,53.52,52.91,44.89
2006-11-30,56.76,89.18,35.93,68.97,52.21,52.21,47.54,51.32
2006-12-01,50.06,85.49,31.83,60.99,40.68,40.68,47.45,43.3
2006-12-04,55.91,92.73,40.19,76.19,46.96,46.96,47.34,41.02
2006-12-05,56.43,95.22,37.52,75.95,46.17,46.17,52.5,41.46
2006-12-06,58.38,92.67,42.89,85.92,45.28,45.28,52.36,44.25
2006-12-07,50.5,87.64,41.38,79.17,25.12,25.12,52.23,42.83
2006-12-08,54.29,87.97,40.54,75.06,34.6,34.6,52.09,55.14
2006-12-11,56.93,88.74,34.84,57.0,55.23,55.23,51.94,55.56
2006-12-12,54.99,86.61,33.32,51.54,55.66,55.66,51.8,50.35
2006-12-13,58.87,86.54,34.86,57.08,62.44,62.44,51.66,57.08
2006-12-14,58.12,93.16,31.55,42.85,65.3,65.3,46.11,62.54
2006-12-15,56.46,92.8,29.44,42.73,63.59,63.59,45.99,57.06
2006-12-18,51.47,88.6,22.83,35.57,54.72,54.72,45.9,57.97
2006-12-19,53.79,89.24,21.53,38.96,59.12,59.12,45.8,62.78
2006-12-20,52.3,86.69,24.47,28.14,59.44,59.44,45.7,62.2
2006-12-21,47.9,82.26,20.98,22.82,54.88,54.88,45.58,53.92
2006-12-22,44.37,76.46,24.2,20.31,41.78,41.78,45.46,60.57
2006-12-26,47.84,79.25,21.6,24.42,43.69,43.69,45.33,76.88
2006-12-27,53.95,84.37,21.32,31.76,53.57,53.57,45.18,87.87
2006-12-28,50.12,82.0,19.7,30.52,47.75,47.75,45.05,78.11
2006-12-29,46.98,77.1,20.84,23.61,38.69,38.69,50.51,79.42
2007-01-03,40.63,75.11,24.18,34.17,31.44,31.44,11.29,76.79
2007-01-04,39.59,75.3,22.95,20.54,40.37,40.37,11.36,66.22
2007-01-05,36.26,69.18,26.01,28.79,30.75,30.75,11.44,56.93
2007-01-08,34.23,70.28,20.56,13.43,33.54,33.54,11.57,56.67
2007-01-09,37.0,69.09,25.68,22.51,35.52,35.52,11.7,58.97
2007-01-10,38.87,69.95,25.12,22.69,42.92,42.92,11.84,56.62
2007-01-11,47.09,74.44,30.78,38.53,52.55,52.55,11.84,68.91
2007-01-12,51.05,77.58,24.22,31.09,63.71,63.71,17.33,79.72
2007-01-16,48.82,77.17,30.84,38.36,54.19,54.19,17.26,69.73
2007-01-17,48.89,75.32,29.61,41.26,56.29,56.29,22.78,60.68
2007-01-18,45.43,71.83,23.63,35.69,51.92,51.92,28.21,54.82
2007-01-19,53.1,73.3,34.74,60.69,58.82,58.82,22.57,62.73
2007-01-22,48.27,67.79,29.08,54.55,52.72,52.72,28.08,52.93
2007-01-23,53.5,69.86,35.58,59.78,59.24,59.24,28.04,62.75
2007-01-24,59.69,76.1,34.54,63.61,66.12,66.12,33.58,77.73
2007-01-25,51.73,65.54,38.12,64.25,44.43,44.43,33.51,71.8
2007-01-26,54.19,63.64,41.54,73.13,45.94,45.94,39.08,70.04
2007-01-29,52.03,61.97,44.68,78.2,40.89,40.89,39.03,58.55
2007-01-30,56.63,66.05,46.97,84.34,49.02,49.02,39.0,62.04
2007-01-31,58.98,70.75,46.54,82.64,57.78,57.78,33.35,64.04
2007-02-01,62.36,74.35,49.87,82.8,59.5,59.5,33.35,77.13
2007-02-02,66.4,74.85,53.31,89.8,63.16,63.16,38.97,81.55
2007-02-05,63.15,73.05,52.92,84.96,55.56,55.56,38.97,81.03
2007-02-06,65.61,72.64,57.66,100.0,54.07,54.07,44.52,76.28
2007-02-07,66.76,72.8,60.16,95.89,59.41,59.41,44.41,75.25
2007-02-08,69.15,70.75,81.16,100.0,57.23,57.23,49.98,67.71
2007-02-09,60.91,63.87,67.96,97.31,45.95,45.95,49.84,55.52
2007-02-12,57.61,60.25,66.38,100.0,37.52,37.52,55.42,46.18
2007-02-13,63.78,65.64,65.44,93.59,58.18,58.18,49.57,55.87
2007-02-14,66.3,71.09,71.82,100.0,59.67,59.67,49.47,52.38
2007-02-15,67.95,71.06,74.77,100.0,59.32,59.32,55.13,56.09
2007-02-16,67.3,69.47,75.02,100.0,62.18,62.18,55.04,47.24
2007-02-20,68.3,71.02,81.06,100.0,58.19,58.19,54.97,54.69
2007-02-21,68.25,68.99,85.25,100.0,58.46,58.46,60.64,45.95
2007-02-22,67.4,67.44,85.5,100.0,57.94,57.94,60.55,42.44
2007-02-23,65.84,63.67,92.88,100.0,50.74,50.74,66.22,36.62
2007-02-26,60.87,61.87,91.21,100.0,41.35,41.35,60.35,29.95
2007-02-27,39.38,32.66,94.22,100.0,0.0,0.0,48.76,0.0
2007-02-28,36.46,36.72,86.5,94.81,0.0,0.0,37.22,0.0
